posX0;posY0;posZ0;posVel0;rotX0;rotY0;rotZ0;rotVel0;confidence0;posX1;posY1;posZ1;posVel1;rotX1;rotY1;rotZ1;rotVel1;confidence1;posX2;posY2;posZ2;posVel2;rotX2;rotY2;rotZ2;rotVel2;confidence2;posX3;posY3;posZ3;posVel3;rotX3;rotY3;rotZ3;rotVel3;confidence3;posX4;posY4;posZ4;posVel4;rotX4;rotY4;rotZ4;rotVel4;confidence4;posX5;posY5;posZ5;posVel5;rotX5;rotY5;rotZ5;rotVel5;confidence5;posX6;posY6;posZ6;posVel6;rotX6;rotY6;rotZ6;rotVel6;confidence6;posX7;posY7;posZ7;posVel7;rotX7;rotY7;rotZ7;rotVel7;confidence7;posX8;posY8;posZ8;posVel8;rotX8;rotY8;rotZ8;rotVel8;confidence8;posX9;posY9;posZ9;posVel9;rotX9;rotY9;rotZ9;rotVel9;confidence9;posX10;posY10;posZ10;posVel10;rotX10;rotY10;rotZ10;rotVel10;confidence10;posX11;posY11;posZ11;posVel11;rotX11;rotY11;rotZ11;rotVel11;confidence11;posX12;posY12;posZ12;posVel12;rotX12;rotY12;rotZ12;rotVel12;confidence12;posX13;posY13;posZ13;posVel13;rotX13;rotY13;rotZ13;rotVel13;confidence13;posX14;posY14;posZ14;posVel14;rotX14;rotY14;rotZ14;rotVel14;confidence14;posX15;posY15;posZ15;posVel15;rotX15;rotY15;rotZ15;rotVel15;confidence15;posX16;posY16;posZ16;posVel16;rotX16;rotY16;rotZ16;rotVel16;confidence16;posX17;posY17;posZ17;posVel17;rotX17;rotY17;rotZ17;rotVel17;confidence17;posX18;posY18;posZ18;posVel18;rotX18;rotY18;rotZ18;rotVel18;confidence18;posX19;posY19;posZ19;posVel19;rotX19;rotY19;rotZ19;rotVel19;confidence19;posX20;posY20;posZ20;posVel20;rotX20;rotY20;rotZ20;rotVel20;confidence20;posX21;posY21;posZ21;posVel21;rotX21;rotY21;rotZ21;rotVel21;confidence21;posX22;posY22;posZ22;posVel22;rotX22;rotY22;rotZ22;rotVel22;confidence22;posX23;posY23;posZ23;posVel23;rotX23;rotY23;rotZ23;rotVel23;confidence23;posX24;posY24;posZ24;posVel24;rotX24;rotY24;rotZ24;rotVel24;confidence24;posX25;posY25;posZ25;posVel25;rotX25;rotY25;rotZ25;rotVel25;confidence25;posX26;posY26;posZ26;posVel26;rotX26;rotY26;rotZ26;rotVel26;confidence26;posX27;posY27;posZ27;posVel27;rotX27;rotY27;rotZ27;rotVel27;confidence27;posX28;posY28;posZ28;posVel28;rotX28;rotY28;rotZ28;rotVel28;confidence28;posX29;posY29;posZ29;posVel29;rotX29;rotY29;rotZ29;rotVel29;confidence29;posX30;posY30;posZ30;posVel30;rotX30;rotY30;rotZ30;rotVel30;confidence30;posX31;posY31;posZ31;posVel31;rotX31;rotY31;rotZ31;rotVel31;confidence31;TimeStamp
-7.416322;286.921326;817.013794;0;-0.442182;0.55703;-0.19396;0;2;-6.460027;157.961761;911.825684;0;-0.498579;0.538314;-0.241083;0;2;3.356139;43.694542;968.583557;0;0.629462;-0.422455;0.401303;0;2;32.193058;-148.505447;955.576538;0;0.668659;-0.388913;0.433889;0;2;55.587002;-113.510208;968.302307;0;0.74563;-0.644873;-0.14502;0;2;176.616226;-73.355598;982.058167;0;0.63205;-0.38601;-0.090517;0;2;200.661057;152.646378;882.983215;0;0.151632;-0.370627;0.140828;0;2;59.306545;188.063019;734.433289;0;-0.138878;-0.208118;-0.531257;0;1;-13.624887;181.325058;688.613403;0;-0.004264;-0.118182;-0.558193;0;1;-107.859253;193.436783;669.333496;0;-0.004264;-0.118182;-0.558193;0;1;-68.969994;167.837234;719.398987;0;0.054129;-0.126074;0.144854;0;1;-1.21893;-120.181488;948.960327;0;0.598607;0.762207;-0.202204;0;2;-104.883293;-103.700287;895.072693;0;-0.091929;-0.692236;0.705303;0;2;-98.639412;137.309097;819.612244;0;0.025674;0.03767;0.987534;0;2;111.211525;123.261063;832.689575;0;0.279359;0.142785;0.719432;0;2;183.774765;67.045494;847.770569;0;0.383273;0.014965;0.733312;0;1;251.027252;23.948952;899.734497;0;0.383273;0.014965;0.733312;0;1;151.643173;16.738153;891.921204;0;0.18932;0.407224;0.893488;0;1;68.199089;305.778015;841.899292;0;0.079578;0.457587;0.235799;0;2;272.415192;179.4702;574.781799;0;0.683202;-0.441724;0.264418;0;1;161.276489;502.561218;541.754333;0;0.689441;-0.425428;0.238819;0;1;201.32663;606.825806;416.15271;0;0.869086;-0.132852;0.464355;0;1;-75.602066;269.917389;794.573425;0;0.890706;-0.192475;0.405241;0;2;161.491043;167.084396;545.687195;0;0.553093;0.231414;0.384232;0;2;63.99461;498.160645;510.966949;0;0.528691;0.311454;0.47306;0;1;87.069504;586.239136;385.97113;0;-0.069207;0.559071;0.116973;0;1;46.610237;-218.514343;939.383667;0;0.540562;-0.49619;0.428605;0;2;65.37326;-271.458954;806.606812;0;0.540562;-0.49619;0.428605;0;2;85.088806;-297.60791;844.677551;0;0.754986;-0.04779;0.653929;0;2;123.047333;-272.416199;948.894409;0;0.527149;0.428605;0.49619;0;2;39.197258;-297.249268;834.968323;0;0.754986;-0.04779;0.653929;0;2;-24.654371;-280.552399;932.244019;0;0.540562;-0.49619;0.428605;0;2;6793966592
-7.33874;287.375366;817.122864;0;-0.441998;0.557138;-0.194425;0;2;-6.392904;158.221741;912.003052;0;-0.498616;0.538294;-0.241749;0;2;3.439215;43.751263;968.70343;0;0.628789;-0.422458;0.402735;0;2;31.984262;-148.713684;955.386536;0;0.667965;-0.388801;0.435316;0;2;55.493351;-113.725693;968.106995;0;0.745438;-0.644936;-0.14402;0;2;176.618683;-73.138863;981.203735;0;0.633641;-0.384045;-0.088775;0;2;200.941971;153.201782;882.206787;0;0.152416;-0.367928;0.141424;0;2;58.682339;189.080231;734.274414;0;-0.141616;-0.206072;-0.53381;0;1;-14.302109;181.932007;688.400696;0;-0.007393;-0.115855;-0.560354;0;1;-108.750954;193.357941;669.1521;0;-0.007393;-0.115855;-0.560354;0;1;-69.581734;167.746429;719.199158;0;0.049828;-0.126383;0.142339;0;1;-1.442608;-120.296501;948.881348;0;0.598648;0.762744;-0.201576;0;2;-105.439514;-103.572998;895.392761;0;-0.092343;-0.691525;0.706092;0;2;-98.728653;137.768631;819.994019;0;0.024717;0.038353;0.987573;0;2;111.378677;123.354393;832.728394;0;0.279544;0.143747;0.719499;0;2;183.945389;66.940643;847.758484;0;0.383966;0.015145;0.733562;0;1;251.178085;23.750027;899.884583;0;0.383966;0.015145;0.733562;0;1;151.709625;16.614683;891.979736;0;0.188774;0.408184;0.893164;0;1;68.400055;306.197998;841.989746;0;0.078768;0.457535;0.235463;0;2;272.993256;180.340149;574.354858;0;0.683813;-0.441402;0.264567;0;1;161.339066;503.746521;541.767151;0;0.689297;-0.425888;0.239362;0;1;201.209122;608.150024;415.947144;0;0.86869;-0.132794;0.465067;0;1;-75.63575;270.402161;794.699341;0;0.890513;-0.1926;0.405502;0;2;161.535767;167.012802;545.482422;0;0.55345;0.231572;0.384475;0;2;64.244675;498.571869;510.532318;0;0.529384;0.311642;0.473905;0;1;87.354317;586.396667;385.129761;0;-0.067793;0.559797;0.117433;0;1;46.270145;-218.811966;939.056641;0;0.535451;-0.495669;0.424959;0;2;65.576553;-274.121796;807.13208;0;0.535451;-0.495669;0.424959;0;2;84.685822;-299.922821;845.825684;0;0.757444;-0.049999;0.650982;0;2;122.087601;-273.494812;950.090271;0;0.535737;0.424959;0.495669;0;2;38.829811;-299.19162;835.699707;0;0.757444;-0.049999;0.650982;0;2;-25.732206;-280.211334;932.259827;0;0.535451;-0.495669;0.424959;0;2;6793999872
-7.23844;288.056244;817.681641;0;-0.442319;0.558626;-0.196633;0;2;-5.657257;158.518799;912.272034;0;-0.495906;0.540679;-0.241648;0;2;4.152259;44.236324;969.611206;0;0.625933;-0.424282;0.404344;0;2;31.930811;-148.553436;956.825073;0;0.665176;-0.390489;0.437066;0;2;55.661972;-113.5765;969.297668;0;0.745592;-0.645977;-0.139231;0;2;177.300156;-73.946037;981.677856;0;0.633926;-0.381909;-0.086209;0;2;201.011932;152.517731;882.257629;0;0.15257;-0.364823;0.142096;0;2;57.695568;188.638992;735.14386;0;-0.145854;-0.211377;-0.537201;0;1;-14.679525;181.666962;688.145325;0;-0.006077;-0.116232;-0.565469;0;1;-109.199348;193.473541;669.037109;0;-0.006077;-0.116232;-0.565469;0;1;-70.652222;167.647095;718.956604;0;0.052711;-0.127955;0.138533;0;1;-1.455823;-120.009613;950.3974;0;0.600805;0.761366;-0.200176;0;2;-105.661034;-103.697899;896.953552;0;-0.094651;-0.69096;0.70612;0;2;-98.767426;137.465118;820.251343;0;0.023866;0.037537;0.987229;0;2;111.571541;123.355614;832.627563;0;0.280018;0.1442;0.720028;0;2;184.118896;66.803009;847.745544;0;0.384487;0.01521;0.734168;0;1;251.3349;23.591738;900.032166;0;0.384487;0.01521;0.734168;0;1;151.765945;16.515196;892.017151;0;0.188535;0.409064;0.892809;0;1;68.712723;306.855591;842.15686;0;0.077345;0.459128;0.234681;0;2;272.59787;181.77684;573.187073;0;0.683523;-0.441891;0.265813;0;1;160.819565;505.520508;541.133362;0;0.688926;-0.427177;0.24207;0;1;199.831421;610.239502;415.105133;0;0.867194;-0.131795;0.467906;0;1;-75.726952;271.104065;795.611206;0;0.889899;-0.192142;0.406866;0;2;160.744904;166.911957;545.601257;0;0.554498;0.232693;0.38501;0;2;64.535439;499.089417;510.438965;0;0.529133;0.314052;0.474302;0;1;87.371918;587.046265;384.907745;0;-0.067074;0.561781;0.116013;0;1;45.876614;-218.826187;940.656738;0;0.545456;-0.489808;0.425635;0;2;66.948326;-271.13382;807.640869;0;0.545456;-0.489808;0.425635;0;2;86.013893;-297.57785;845.978821;0;0.760796;-0.045377;0.647316;0;2;122.249397;-272.973816;951.208557;0;0.530472;0.425635;0.489808;0;2;40.201771;-297.115967;835.451172;0;0.760796;-0.045377;0.647316;0;2;-25.460155;-280.881836;931.898743;0;0.545456;-0.489808;0.425635;0;2;6794033152
-7.384386;288.129822;818.371704;0;-0.445155;0.555331;-0.194156;0;2;-6.196421;158.512131;912.615295;0;-0.499953;0.537186;-0.239833;0;2;3.672365;44.077457;969.38269;0;0.628617;-0.423255;0.403017;0;2;32.397816;-148.362015;956.073364;0;0.66774;-0.389572;0.435662;0;2;55.893497;-113.344742;968.738525;0;0.746878;-0.64396;-0.14337;0;2;177.248398;-73.661629;982.469238;0;0.632526;-0.385132;-0.088835;0;2;201.285843;152.50412;883.001343;0;0.148555;-0.368438;0.14308;0;2;58.697983;186.651215;734.973999;0;-0.133727;-0.212522;-0.531384;0;1;-14.321569;181.026184;688.943726;0;-0.002166;-0.124498;-0.558601;0;1;-108.377235;194.182205;668.889465;0;-0.002166;-0.124498;-0.558601;0;1;-69.821655;167.76738;719.12677;0;0.059281;-0.128755;0.142801;0;1;-1.071647;-119.98243;949.621826;0;0.59931;0.763501;-0.198211;0;2;-105.52919;-103.541283;896.948547;0;-0.094704;-0.690554;0.706671;0;2;-98.362717;137.495895;820.620056;0;0.023011;0.037295;0.987349;0;2;111.813622;123.43708;832.605347;0;0.280738;0.144033;0.719628;0;2;184.235779;66.879692;847.794373;0;0.38469;0.015821;0.73373;0;1;251.358536;23.570202;899.964233;0;0.38469;0.015821;0.73373;0;1;151.809387;16.645372;891.976074;0;0.189221;0.409374;0.892523;0;1;68.189468;307.154877;843.585083;0;0.075895;0.459785;0.233515;0;2;271.618896;183.346802;574.111328;0;0.683394;-0.441753;0.26615;0;1;160.145401;506.887909;542.235413;0;0.691935;-0.423161;0.239679;0;1;200.005615;612.296753;417.252441;0;0.869575;-0.13062;0.463365;0;1;-75.532661;270.974121;795.635681;0;0.889533;-0.192018;0.407754;0;2;160.226166;166.908539;545.359924;0;0.554012;0.233585;0.385347;0;2;64.016693;498.809479;510.64743;0;0.529262;0.312667;0.47192;0;1;87.377518;587.200867;385.689423;0;-0.068654;0.559132;0.115306;0;1;46.727863;-218.450531;939.738892;0;0.535016;-0.499299;0.425092;0;2;65.372971;-273.860443;807.760498;0;0.535016;-0.499299;0.425092;0;2;84.917213;-299.489197;846.35144;0;0.75498;-0.052472;0.653643;0;2;122.939056;-272.67923;950.29425;0;0.532687;0.425092;0.499299;0;2;38.983662;-299.037811;836.565369;0;0.75498;-0.052472;0.653643;0;2;-24.968494;-280.273773;933.57312;0;0.535016;-0.499299;0.425092;0;2;6794066432
-7.2719;288.910767;818.58783;0;-0.441031;0.559092;-0.196754;0;2;-5.87963;159.066422;913.768799;0;-0.49497;0.541014;-0.242075;0;2;3.820883;44.397118;971.418396;0;0.627256;-0.424972;0.405914;0;2;32.58569;-148.907135;957.558533;0;0.666219;-0.391052;0.438686;0;2;56.290051;-113.742905;970.13324;0;0.744705;-0.645518;-0.137441;0;2;177.884903;-71.800148;980.027039;0;0.634256;-0.38266;-0.09126;0;2;202.179276;156.160828;881.871277;0;0.150542;-0.367795;0.139584;0;2;58.985874;191.825714;733.43457;0;-0.150224;-0.199218;-0.535222;0;1;-14.248002;182.9207;687.512878;0;-0.011405;-0.105714;-0.561226;0;1;-109.555321;192.665771;669.342224;0;-0.011405;-0.105714;-0.561226;0;1;-69.554916;167.799606;719.187866;0;0.039834;-0.12376;0.143295;0;1;-1.092633;-120.392075;951.391479;0;0.597944;0.761787;-0.203284;0;2;-105.022202;-104.112907;896.450317;0;-0.093518;-0.692602;0.704567;0;2;-99.148872;138.031555;819.652222;0;0.025622;0.039064;0.987211;0;2;111.883415;123.339165;832.898743;0;0.279136;0.146482;0.720295;0;2;184.630569;66.396057;847.722717;0;0.385567;0.014742;0.734891;0;1;251.938934;23.097;900.463623;0;0.385567;0.014742;0.734891;0;1;152.204285;15.944727;892.236816;0;0.186334;0.41039;0.892659;0;1;69.018471;307.66803;843.060242;0;0.07344;0.457084;0.234325;0;2;275.438202;184.916016;573.16449;0;0.685806;-0.441066;0.263334;0;1;161.58989;509.269531;540.852356;0;0.685925;-0.432393;0.243407;0;1;199.572067;613.357117;413.161591;0;0.864426;-0.134561;0.472545;0;1;-76.066284;271.996521;796.52002;0;0.889188;-0.193766;0.407622;0;2;160.821213;166.773407;545.417419;0;0.552881;0.233172;0.386331;0;2;63.161568;499.887024;510.347198;0;0.529034;0.313907;0.477976;0;1;85.412331;587.253784;383.594208;0;-0.065278;0.564254;0.118713;0;1;46.852791;-219.295166;940.939148;0;0.534412;-0.490949;0.429314;0;2;65.800011;-274.141876;808.043701;0;0.534412;-0.490949;0.429314;0;2;84.642349;-300.554352;846.757263;0;0.758059;-0.043582;0.650724;0;2;122.367599;-275.178284;951.738281;0;0.537645;0.429314;0.490949;0;2;38.601334;-299.218719;836.527405;0;0.758059;-0.043582;0.650724;0;2;-26.174656;-280.092255;933.576355;0;0.534412;-0.490949;0.429314;0;2;6794100224
-6.659856;288.304413;818.016907;0;-0.44291;0.556868;-0.197212;0;2;-5.544242;158.561188;912.235657;0;-0.49772;0.53844;-0.243057;0;2;4.104454;43.974525;968.890259;0;0.625946;-0.427752;0.406442;0;2;33.042145;-148.536331;955.531555;0;0.664822;-0.393781;0.439436;0;2;56.652939;-113.430664;967.814758;0;0.744861;-0.645205;-0.140257;0;2;177.712006;-71.79599;978.739136;0;0.634104;-0.381618;-0.096247;0;2;201.416489;156.104004;882.880981;0;0.156483;-0.370634;0.132386;0;2;60.436623;194.747879;734.262146;0;-0.159357;-0.192913;-0.546023;0;1;-12.266788;184.74881;688.386292;0;-0.024144;-0.0994;-0.570505;0;1;-107.352364;191.942032;669.9776;0;-0.024144;-0.0994;-0.570505;0;1;-66.982178;168.147339;719.737549;0;0.030525;-0.124052;0.131914;0;1;-0.587396;-120.219276;949.486206;0;0.601202;0.763651;-0.191174;0;2;-105.692413;-105.218025;897.533142;0;-0.094916;-0.691198;0.706506;0;2;-98.992973;136.248596;822.072266;0;0.020316;0.03384;0.987806;0;2;111.449776;123.42733;832.69696;0;0.279694;0.143857;0.719556;0;2;184.032364;66.95694;847.751343;0;0.383948;0.015423;0.733634;0;1;251.302658;23.712166;899.878967;0;0.383948;0.015423;0.733634;0;1;151.807297;16.643785;891.974243;0;0.188606;0.408136;0.893221;0;1;69.213531;306.930725;842.7677;0;0.070358;0.45964;0.232577;0;2;273.431549;186.750198;571.99231;0;0.684096;-0.442386;0.264019;0;1;160.852753;510.005249;539.114624;0;0.687926;-0.430673;0.244014;0;1;198.481232;614.468262;412.533569;0;0.864807;-0.1329;0.471762;0;1;-75.078232;271.50824;795.697998;0;0.88861;-0.194132;0.408766;0;2;160.214493;166.681015;545.023438;0;0.551573;0.234324;0.387026;0;2;62.319405;498.334229;510.783783;0;0.525499;0.316895;0.478555;0;1;83.321335;586.123718;384.882813;0;-0.068521;0.566773;0.117039;0;1;47.29306;-218.664581;939.120728;0;0.534753;-0.498015;0.427021;0;2;65.638779;-273.736969;806.874146;0;0.534753;-0.498015;0.427021;0;2;85.149261;-299.566925;845.383362;0;0.754739;-0.050201;0.6541;0;2;123.380852;-273.201172;949.430115;0;0.53261;0.427021;0.498015;0;2;39.182941;-298.935944;835.639526;0;0.754739;-0.050201;0.6541;0;2;-24.646664;-280.27005;932.823914;0;0.534753;-0.498015;0.427021;0;2;6794133504
-6.725803;287.875336;817.74585;0;-0.439514;0.559458;-0.196189;0;2;-5.631601;158.52562;913.183777;0;-0.494962;0.540879;-0.242762;0;2;4.014391;43.96542;970.615723;0;0.625529;-0.428511;0.405809;0;2;33.074982;-149.05072;957.659729;0;0.664437;-0.394588;0.438866;0;2;56.735821;-113.823067;969.894287;0;0.743458;-0.646575;-0.139096;0;2;178.016968;-71.63353;979.992371;0;0.632763;-0.384483;-0.092094;0;2;202.027924;155.803696;881.529785;0;0.158256;-0.371157;0.136199;0;2;61.089798;194.523209;732.158325;0;-0.149931;-0.186498;-0.534654;0;1;-12.910493;184.383392;688.009338;0;-0.020119;-0.099766;-0.55739;0;1;-108.255173;191.983612;669.818298;0;-0.020119;-0.099766;-0.55739;0;1;-66.899422;168.159637;719.754761;0;0.028721;-0.120833;0.144669;0;1;-0.646312;-120.685143;951.534912;0;0.601531;0.7624;-0.194594;0;2;-105.656563;-105.19561;898.862793;0;-0.096862;-0.691348;0.705847;0;2;-99.235054;136.510345;822.024109;0;0.020226;0.034509;0.987417;0;2;111.717964;123.397743;832.712097;0;0.279685;0.14526;0.720239;0;2;184.381516;66.633629;847.720459;0;0.384926;0.015128;0.734586;0;1;251.678284;23.355003;900.223694;0;0.384926;0.015128;0.734586;0;1;152.013062;16.2794;892.110779;0;0.18741;0.409538;0.892827;0;1;69.475716;306.525818;842.149719;0;0.071664;0.459259;0.234666;0;2;274.324707;184.634979;571.414246;0;0.683267;-0.44381;0.262812;0;1;161.374954;508.527405;537.077332;0;0.685945;-0.43335;0.243385;0;1;198.919846;612.395569;409.423706;0;0.863884;-0.135253;0.473208;0;1;-75.440071;271.057343;795.739807;0;0.888495;-0.195752;0.408521;0;2;160.751526;166.514648;544.49762;0;0.550307;0.233182;0.38827;0;2;61.267525;498.539978;509.590088;0;0.52467;0.315397;0.48;0;1;81.965561;586.307861;383.145966;0;-0.06934;0.566725;0.119125;0;1;47.380024;-219.388214;941.366699;0;0.539687;-0.490506;0.434493;0;2;65.566528;-271.428223;807.484009;0;0.539687;-0.490506;0.434493;0;2;85.007248;-298.339294;845.449463;0;0.755352;-0.039607;0.654074;0;2;123.423569;-274.621094;950.375183;0;0.528543;0.434493;0.490506;0;2;38.930847;-297.272919;835.694092;0;0.755352;-0.039607;0.654074;0;2;-25.000486;-280.668854;933.54187;0;0.539687;-0.490506;0.434493;0;2;6794166784
-6.355654;288.408295;818.506714;0;-0.441516;0.561537;-0.19753;0;2;-3.938449;158.700272;913.489807;0;-0.495074;0.543451;-0.242905;0;2;6.454982;44.215134;971.001587;0;0.62393;-0.429722;0.409693;0;2;35.154026;-148.840195;957.227661;0;0.66267;-0.395483;0.442834;0;2;58.976978;-113.669708;969.345032;0;0.744761;-0.644802;-0.139825;0;2;180.193283;-71.238602;979.554443;0;0.631119;-0.378891;-0.088864;0;2;201.048477;156.465088;880.856445;0;0.153595;-0.36465;0.135962;0;2;57.471363;194.059814;733.665283;0;-0.16303;-0.197791;-0.541837;0;1;-14.849733;183.781647;686.812439;0;-0.016023;-0.096847;-0.56862;0;1;-110.355095;191.958328;669.63269;0;-0.016023;-0.096847;-0.56862;0;1;-70.480659;167.716202;719.089233;0;0.032216;-0.122829;0.138376;0;1;1.406685;-120.409172;951.494263;0;0.601212;0.763629;-0.195186;0;2;-103.978951;-103.832367;899.856934;0;-0.098183;-0.693208;0.703534;0;2;-98.993484;137.607803;821.907776;0;0.021496;0.037267;0.986969;0;2;111.897667;123.447426;833.335876;0;0.27833;0.146802;0.718007;0;2;184.625;66.580559;847.757202;0;0.386063;0.014474;0.732718;0;1;251.771927;23.143909;900.358459;0;0.386063;0.014474;0.732718;0;1;152.232315;15.936234;892.232605;0;0.187057;0.409968;0.89271;0;1;69.937424;307.360413;842.445984;0;0.07073;0.462825;0.234346;0;2;272.552795;185.612656;569.870361;0;0.682354;-0.445405;0.266064;0;1;159.460876;509.673126;536.885376;0;0.685189;-0.433409;0.24329;0;1;197.292526;613.319641;409.089417;0;0.864031;-0.135368;0.473181;0;1;-75.152489;271.31839;796.919617;0;0.887949;-0.194857;0.410068;0;2;160.137726;166.596146;544.799194;0;0.550733;0.234731;0.388517;0;2;61.464832;498.979858;510.270111;0;0.525821;0.316526;0.481163;0;1;82.158897;586.254761;383.44455;0;-0.066816;0.568341;0.11914;0;1;49.22089;-219.163696;940.600281;0;0.52981;-0.493152;0.435985;0;2;65.625069;-273.689697;807.44574;0;0.52981;-0.493152;0.435985;0;2;84.892746;-300.297424;845.725952;0;0.752798;-0.040423;0.656999;0;2;124.43026;-275.495117;950.008667;0;0.534808;0.435985;0.493152;0;2;38.763222;-298.63382;836.261719;0;0.752798;-0.040423;0.656999;0;2;-24.217785;-279.379822;934.270081;0;0.52981;-0.493152;0.435985;0;2;6794200064
-6.874877;288.671478;818.616272;0;-0.440841;0.559607;-0.196149;0;2;-5.353062;159.122498;913.866272;0;-0.496008;0.541105;-0.242569;0;2;4.625415;44.486115;971.183289;0;0.626182;-0.426682;0.408336;0;2;33.404575;-148.544785;956.920044;0;0.664985;-0.392562;0.441238;0;2;57.144547;-113.417999;969.341858;0;0.745649;-0.644135;-0.139042;0;2;178.494736;-71.351265;979.657104;0;0.633216;-0.380172;-0.090989;0;2;201.157639;156.59523;881.849121;0;0.153369;-0.366351;0.136369;0;2;58.05479;193.904022;734.089966;0;-0.162282;-0.198333;-0.543102;0;1;-14.286067;183.857391;687.19873;0;-0.017052;-0.098278;-0.56977;0;1;-109.741508;192.055069;669.690613;0;-0.017052;-0.098278;-0.56977;0;1;-69.900513;167.79216;719.209351;0;0.033337;-0.123757;0.136325;0;1;-0.299858;-120.084732;951.040039;0;0.59896;0.763904;-0.19792;0;2;-105.156662;-103.568588;898.287109;0;-0.096735;-0.691425;0.705833;0;2;-98.774681;138.259293;821.555237;0;0.020839;0.039046;0.987292;0;2;112.095276;123.283974;832.789551;0;0.279749;0.146206;0.720448;0;2;184.708328;66.387756;847.731812;0;0.385473;0.015268;0.734975;0;1;251.945618;23.081612;900.345459;0;0.385473;0.015268;0.734975;0;1;152.249847;16.050682;892.177917;0;0.18685;0.410591;0.892458;0;1;69.31797;307.496918;843.003296;0;0.071869;0.460708;0.234072;0;2;273.250641;185.424988;571.501648;0;0.683179;-0.443796;0.264834;0;1;160.355545;509.581909;538.372559;0;0.686083;-0.432273;0.24341;0;1;198.278152;613.597961;410.878296;0;0.864461;-0.134473;0.472464;0;1;-75.581314;271.69574;796.625427;0;0.888466;-0.195203;0.408684;0;2;160.494751;166.675537;545.304871;0;0.551441;0.233405;0.388031;0;2;61.920971;499.06488;510.144836;0;0.526443;0.314943;0.479407;0;1;83.191536;586.593384;383.567535;0;-0.067517;0.56599;0.119013;0;1;47.5867;-218.817856;940.140137;0;0.541088;-0.491067;0.433038;0;2;66.192833;-270.81192;806.246155;0;0.541088;-0.491067;0.433038;0;2;85.698044;-297.645538;844.255188;0;0.755806;-0.041033;0.653441;0;2;123.87413;-273.746674;949.26825;0;0.527784;0.433038;0.491067;0;2;39.61673;-296.774139;834.429565;0;0.755806;-0.041033;0.653441;0;2;-24.546957;-280.424011;932.214539;0;0.541088;-0.491067;0.433038;0;2;6794233344
-5.94338;287.848358;817.819458;0;-0.441668;0.56246;-0.194607;0;2;-3.167248;159.066025;913.04126;0;-0.499046;0.543147;-0.24336;0;2;8.114261;44.707245;969.561523;0;0.621924;-0.42897;0.410396;0;2;35.479382;-147.837814;956.261353;0;0.660872;-0.394677;0.443475;0;2;59.432804;-112.925217;968.268616;0;0.743889;-0.645999;-0.140663;0;2;180.261475;-70.958183;978.942566;0;0.63195;-0.375885;-0.08767;0;2;200.433868;156.153702;881.07666;0;0.151018;-0.361086;0.136353;0;2;55.986748;192.889572;735.632629;0;-0.168634;-0.208013;-0.550283;0;1;-14.904242;183.529877;687.031372;0;-0.015612;-0.099897;-0.579743;0;1;-109.940308;192.318344;669.60321;0;-0.015612;-0.099897;-0.579743;0;1;-71.460724;167.673538;718.873352;0;0.038792;-0.125993;0.128151;0;1;2.042046;-119.310112;950.474854;0;0.60225;0.762474;-0.200987;0;2;-102.830185;-100.845345;899.446777;0;-0.100649;-0.692388;0.704986;0;2;-97.53714;140.061172;822.948486;0;0.016189;0.043215;0.987188;0;2;112.451767;123.110519;832.473083;0;0.281558;0.144848;0.721253;0;2;184.686371;66.437065;847.851929;0;0.385146;0.016233;0.735475;0;1;251.707947;23.228832;900.15332;0;0.385146;0.016233;0.735475;0;1;152.059464;16.386688;892.044739;0;0.188499;0.411489;0.891694;0;1;69.959076;307.132568;841.687439;0;0.069578;0.463452;0.232891;0;2;271.519135;186.914383;569.424255;0;0.684175;-0.443949;0.268302;0;1;158.027832;509.736847;539.171875;0;0.686442;-0.430278;0.241041;0;1;196.919373;613.221497;412.395386;0;0.866269;-0.134735;0.469366;0;1;-74.387962;270.458923;796.296631;0;0.888011;-0.194266;0.410339;0;2;159.940689;166.704956;544.794556;0;0.552592;0.233947;0.38898;0;2;62.803486;498.059265;509.096252;0;0.530704;0.312687;0.480825;0;1;84.917351;583.82489;382.187317;0;-0.061972;0.565389;0.121576;0;1;49.051479;-218.023239;939.851196;0;0.533256;-0.488017;0.437995;0;2;66.065865;-270.884094;806.686768;0;0.533256;-0.488017;0.437995;0;2;84.968918;-297.868469;844.636841;0;0.754983;-0.035371;0.654789;0;2;123.790421;-274.429199;949.03894;0;0.534451;0.437995;0.488017;0;2;39.072758;-295.993042;834.951416;0;0.754983;-0.035371;0.654789;0;2;-24.216009;-277.762421;932.42749;0;0.533256;-0.488017;0.437995;0;2;6794266624
